AB 名称,AB文件大小,统计的AB内存Kb(估算),冗余内存 Kb(估算),依赖AB数,冗余资源数,   网格数,   材质球,    贴图数,着色器, 图集数,动作文件,音效
eff_sstar_04,0,8576,8576,1,4,0,3,0,1,0,0,0
eff_suipian_02,0,68668,68668,0,14,1,9,0,2,0,1,0
eff_surfing_slide,0,58457,58457,0,23,1,17,0,3,0,1,0
eff_take_pictures,0,104188,70032,0,3,0,1,1,1,1,2,0
eff_take_pictures_n,0,423784,92417,0,4,0,0,3,0,3,1,0
eff_three_stars,0,7324,4972,0,2,1,1,0,1,0,0,0
eff_time_limit,0,33604,33604,1,6,0,1,1,1,1,1,0
eff_time_weakness,0,4160,3016,0,1,0,1,0,1,0,0,0
eff_tina_hit,0,8496,8496,0,6,0,5,0,1,0,0,0
eff_tina_minskill,0,107108,76703,0,13,3,8,0,3,0,1,0
eff_tina_pose,0,94580,69619,0,11,4,6,0,2,0,1,0
eff_tina_uniqueskills,0,205416,152483,0,24,10,21,0,3,0,1,0
eff_tips_hold,0,13472,10496,0,5,0,5,0,2,0,0,0
eff_touxiang_xuanzhong,0,48884,48884,0,12,2,3,2,3,2,0,0
eff_transition_n,0,40175,37991,1,7,0,4,0,2,0,1,0
eff_transition_r_sr,0,37991,37991,1,7,0,3,0,2,0,1,0
eff_transition_ur_marieroes,0,616218,21880,0,11,0,19,9,4,9,1,0
eff_transition_ur_nyotengu,0,649823,20664,0,10,0,9,5,3,5,1,0
eff_transition_ur_phase4,0,158317,16032,0,7,0,9,2,3,2,1,0
eff_transition_ur_raidou,0,364747,93472,0,17,0,17,4,4,4,1,0
eff_trial_integral,0,38779,38779,0,8,1,3,0,2,0,1,0
eff_trial_position,0,34875,34875,1,8,1,3,0,2,0,1,0
eff_ty_gezi_baiguang,0,26919,26919,0,4,0,1,0,1,0,1,0
eff_ty_gezi_lingqu,0,26919,26919,0,4,0,1,0,1,0,1,0
eff_ty_huixue,0,48765,14604,0,7,1,12,0,2,0,1,0
eff_ty_jiesuo,0,37055,37055,0,9,0,2,2,1,2,1,0
eff_ty_jiesuo2,0,67259,47609,0,7,1,3,2,1,2,1,0
eff_ui2048gameprefab_hecheng,0,5464,5464,0,3,0,2,0,1,0,0,0
eff_ui2048gameprefab_xiaohui,0,9784,9784,0,5,0,3,0,2,0,0,0
eff_ui_arenamaininterface,0,26921,4320,0,2,0,1,0,1,0,1,0
eff_ui_avg,0,36320,12620,0,7,1,6,0,1,0,1,0
eff_ui_bollroot_bornstar,0,6280,6280,0,3,0,2,0,1,0,0,0
eff_ui_bollroot_click,0,15992,14848,0,9,0,8,0,2,0,0,0
eff_ui_bollroot_kcz,0,7144,5512,0,3,0,3,0,1,0,0,0
eff_ui_bollroot_loop,0,39875,39875,0,12,0,8,0,2,0,1,0
eff_ui_bollroot_manji,0,6608,5464,0,3,0,3,0,1,0,0,0
eff_ui_bollroot_shengji1,0,110755,11372,0,6,1,4,2,2,2,2,0
eff_ui_bollroot_shengji_tuowei,0,9724,8236,0,4,1,3,0,1,0,0,0
eff_ui_bollroot_shengji_tuowei2,0,5624,5624,0,3,0,2,0,1,0,0,0
eff_ui_bollroot_unlock,0,60187,60187,0,8,1,4,0,1,0,1,0
eff_ui_bollroot_upgrade,0,11548,11548,0,7,1,4,0,2,0,0,0
eff_ui_bollroot_zdl,0,81670,50965,1,9,1,3,1,2,1,3,0
eff_ui_buff_chenmo,0,46733,44389,0,9,2,4,0,2,0,1,0
eff_ui_buff_fengying,0,49077,44389,0,9,2,5,0,2,0,1,0
eff_ui_buff_hujia,0,68956,67652,0,10,1,4,1,4,1,0,0
eff_ui_buff_zdl_down,0,27501,22835,0,2,0,0,1,0,1,1,0
eff_ui_buff_zdl_up,0,27501,22835,0,2,0,0,1,0,1,1,0
eff_ui_chouka_1,0,414702,414702,4,32,12,7,2,3,2,3,0
eff_ui_chouka_2,0,426018,423466,4,34,13,9,2,3,2,3,0
eff_ui_chouka_3,0,426018,423466,4,34,13,9,2,3,2,3,0
eff_ui_chouka_4,0,469405,466853,4,45,14,17,2,3,2,4,0
eff_ui_clht_time,0,78317,9416,0,5,0,3,2,2,2,0,0
eff_ui_dianji,0,22685,22685,1,2,0,0,0,0,0,1,0
eff_ui_duanxian,0,299849,37943,1,8,0,3,1,3,41,1,0
eff_ui_gezi_fangyu,0,5440,3016,0,1,0,1,0,1,0,0,0
eff_ui_gezi_fuzhu,0,7864,3016,0,1,0,2,0,1,0,0,0
eff_ui_gezi_gongji,0,46127,3016,0,1,1,2,0,1,0,0,0
eff_ui_gezi_kongzhi,0,7864,3016,0,1,0,2,0,1,0,0,0
eff_ui_gold,0,74645,74645,1,11,1,2,0,4,0,2,0
eff_ui_jiesuan,0,155603,133004,0,2,0,0,1,0,1,1,0
eff_ui_jjc_ty_beijing,0,40129,38825,0,7,1,3,0,2,0,1,0
eff_ui_jjc_ty_beijing2,0,4648,4648,0,2,0,1,0,1,0,0,0
eff_ui_kaichang,0,31531,4160,0,2,0,1,0,1,0,1,0
eff_ui_ladder_passway_heichang,0,36512,4320,0,2,0,2,0,1,0,2,0
eff_ui_line,0,18964,12164,0,5,1,4,0,3,0,0,0
eff_ui_line2,0,27410,27410,1,4,0,1,0,1,0,1,0
eff_ui_line3,0,36998,14304,1,7,2,3,0,2,0,1,0
eff_ui_line4,0,5392,5392,0,4,0,3,0,1,0,0,0
eff_ui_line5,0,5304,5304,0,3,0,2,0,1,0,0,0
eff_ui_loading,0,27330,3016,0,1,0,1,0,1,0,1,0
eff_ui_loading2,0,294280,294280,0,25,0,1,1,1,22,0,0
eff_ui_main_demo_stance01_off,0,50095,50095,0,17,2,10,0,3,0,1,0
eff_ui_main_demo_stance_on,0,50143,48999,0,16,2,10,0,3,0,1,0
eff_ui_map_qiehuan,0,326451,301104,0,28,2,3,1,1,22,1,0
eff_ui_panel_grad_exp_jingyan,0,6928,6928,0,4,0,3,0,1,0,0,0
eff_ui_panel_hero_info_shangzhang,0,41101,39797,0,7,0,2,1,2,1,1,0
eff_ui_poolparty,0,52407,52407,0,17,1,11,0,3,0,1,0
eff_ui_progress_bar,0,29913,4972,0,2,1,1,0,1,0,1,0
eff_ui_silent,0,4208,3016,0,1,0,1,0,1,0,0,0
eff_ui_skill_beijing,0,143844,56029,0,10,5,6,0,3,0,3,0
eff_ui_ty_beibao,0,20900,20900,0,8,1,5,0,2,0,0,0
eff_ui_ty_gezixuanzhong,0,26792,19596,0,7,2,5,0,2,0,0,0
eff_ui_ty_jiesuo,0,41217,41217,1,8,0,4,0,1,0,2,0
eff_ui_uiarena_beijing_01,0,56517,55213,0,15,1,10,0,3,0,1,0
eff_ui_uiarena_beijing_02,0,49773,48469,1,12,1,8,0,2,0,1,0
eff_ui_uiarena_beijing_03,0,49773,48469,0,12,1,8,0,2,0,1,0
eff_ui_uiarena_beijing_04,0,45861,40829,0,7,1,5,0,2,0,1,0
eff_ui_uiarena_beijing_05,0,37813,36509,0,5,1,2,0,1,0,1,0
eff_ui_uiarena_beijing_zj,0,37329,37329,0,8,0,4,0,2,0,1,0
eff_ui_uiarena_jiangbei_down,0,5672,3016,0,1,0,2,0,1,0,0,0
eff_ui_uiarena_jiangbei_loop_01,0,280236,278932,0,29,1,11,5,2,5,3,0
eff_ui_uiarena_jiangbei_loop_02,0,319137,319137,0,25,1,8,5,2,5,2,0
eff_ui_uiarena_jiangbei_loop_03,0,50952,50952,1,10,1,6,0,1,0,1,0
eff_ui_uiarena_jiangbei_loop_04,0,26951,26951,1,7,1,5,0,1,0,0,0
eff_ui_uiarena_jiangbei_loop_05,0,53560,53560,1,12,1,8,0,1,0,1,0
eff_ui_uiarena_jiangbei_loop_06,0,50952,50952,1,10,1,6,0,1,0,1,0
eff_ui_uiarena_jiangbei_loop_07,0,46957,46957,1,7,1,3,0,1,0,1,0
eff_ui_uiarena_jiangbei_loop_08,0,45736,45736,1,6,1,2,0,1,0,1,0
eff_ui_uiarena_jiangbei_loop_09,0,45736,45736,1,6,1,2,0,1,0,1,0
eff_ui_uiarena_jiangbei_loop_10,0,23039,23039,1,4,1,2,0,1,0,0,0
eff_ui_uiarena_jiangbei_open_01,0,475197,475197,0,41,1,15,6,2,6,6,0
eff_ui_uiarena_jiangbei_open_02,0,515402,515402,0,37,1,13,6,2,6,5,0
eff_ui_uiarena_jiangbei_open_03,0,222240,222240,1,20,1,11,1,1,1,3,0
eff_ui_uiarena_jiangbei_open_04,0,220936,220936,1,19,1,10,1,1,1,3,0
eff_ui_uiarena_jiangbei_open_05,0,224848,224848,1,22,1,13,1,1,1,3,0
eff_ui_uiarena_jiangbei_open_06,0,222240,222240,1,20,1,11,1,1,1,3,0
eff_ui_uiarena_jiangbei_open_07,0,216941,216941,1,16,1,7,1,1,1,3,0
eff_ui_uiarena_jiangbei_open_08,0,175608,175608,1,12,0,6,1,1,1,2,0
eff_ui_uiarena_jiangbei_open_09,0,217024,217024,1,16,1,7,1,1,1,3,0
eff_ui_uiarena_jiangbei_open_10,0,175608,175608,1,12,0,6,1,1,1,2,0
eff_ui_uiarena_mobai_01,0,70387,9864,0,5,0,5,1,2,1,1,0
eff_ui_uiarena_songhua_01,0,71766,9912,0,5,0,6,1,2,1,1,0
eff_ui_uiarenabattlelogprefab_shengli,0,4504,4504,0,2,0,1,0,1,0,0,0
eff_ui_uiarenaintegralprefab_gezi,0,39505,39505,0,7,1,3,0,1,0,1,0
eff_ui_uiarenaintegralprefab_lianxian,0,9472,8168,1,5,0,5,0,1,0,0,0
eff_ui_uiarenarankingprefab_gezi,0,50211,43335,0,10,2,5,0,2,0,1,0
eff_ui_uiarenarankingprefab_gezi1,0,50211,50211,0,11,2,5,0,2,0,1,0
eff_ui_uiarenarankingprefab_guang,0,13882,13882,1,2,0,0,1,0,1,0,0
eff_ui_uiarenaruleprefab_beijing,0,13882,13882,1,2,0,0,1,0,1,0,0
eff_ui_uichampionpunch,0,33267,6936,0,4,0,4,0,1,0,1,0
eff_ui_uiclonefinishprefab_baoxiang,0,123720,10808,0,6,0,7,2,2,2,3,0
eff_ui_uidailygodnessprefab_nsgd_zi,0,9536,9536,0,6,0,5,0,1,0,0,0
eff_ui_uiguidemask3,0,38258,4160,0,2,0,2,0,1,0,2,0
eff_ui_uiguildbattlereportprefab_duizhan,0,12712,10288,0,4,0,4,0,1,0,0,0
eff_ui_uiherocultivateprefab_shuzi_01,0,37493,37493,0,7,1,2,0,2,0,1,0
eff_ui_uiherocultivateprefab_shuzi_02,0,37493,37493,0,7,1,2,0,2,0,1,0
eff_ui_uiherocultivateprefab_shuzi_03,0,37493,37493,0,7,1,2,0,2,0,1,0
eff_ui_uiheroleverupprefab_juese_gezi,0,6952,6952,0,4,0,3,0,1,0,0,0
eff_ui_uiloading1prefab_2,0,43769,43769,0,8,2,2,0,2,0,1,0
eff_ui_uimainprefab_activity,0,73247,73247,0,10,0,3,1,3,1,1,0
eff_ui_uimainprefab_function,0,98601,98601,0,8,0,1,2,1,2,1,0
eff_ui_uiteamflairitemprefab_jiantou,0,4320,4320,0,2,0,1,0,1,0,0,0
eff_ui_uiteamflairpopup2prefab_shengji,0,45995,45995,0,13,3,6,0,2,0,1,0
eff_ui_uiteamflairprefab_xzbj_cheng,0,13396,13396,0,7,1,4,0,2,0,0,0
eff_ui_uiteamflairprefab_xzbj_hong,0,13396,13396,0,7,1,4,0,2,0,0,0
eff_ui_uiteamflairprefab_xzbj_lan,0,13396,13396,0,7,1,4,0,2,0,0,0
eff_ui_uiteamflairprefab_xzbj_zi,0,13396,13396,0,7,1,4,0,2,0,0,0
eff_ui_uitreasurereward_tg01,0,33409,6032,0,2,0,2,0,2,0,1,0
eff_ui_uiwustudylockitem_xuanzhong,0,32419,32419,0,6,0,2,0,2,0,1,0
eff_ui_uiwustudynew_jstj,0,31903,4656,0,2,0,1,1,1,1,1,0
eff_ui_uiwustudynew_juese_one_cn,0,96359,70013,0,14,4,6,0,3,0,2,0
eff_ui_uiwustudynew_juese_ten_cn,0,101059,77137,0,17,5,7,0,3,0,2,0
eff_ui_uiwustudynew_kjs,0,11716,9292,0,4,1,2,0,2,0,0,0
eff_ui_uiwustudynew_one_cn,0,7396,7396,0,3,1,1,0,1,0,0,0
eff_ui_uiwustudynew_ten_cn,0,9820,9820,0,4,1,2,0,1,0,0,0
eff_ui_uniqueskills,0,111736,85951,2,20,5,10,0,4,0,2,0
eff_ui_uniqueskills_1,0,83942,44489,0,11,2,5,0,2,0,2,0
eff_ui_uniqueskills_2,0,85918,44489,0,11,2,5,0,2,0,2,0
eff_ui_uniqueskills_3,0,89750,44489,0,11,2,5,0,2,0,2,0
eff_ui_uniqueskills_4,0,90138,44489,0,11,2,5,0,2,0,2,0
eff_ui_vertigo,0,6116,6116,0,3,1,1,0,1,0,0,0
eff_ui_winnerhead_shengji_01,0,54841,16264,0,9,1,7,1,3,1,1,0
eff_ui_worldboss_hit,0,13208,13208,0,7,0,5,0,2,0,0,0
eff_ui_xs_01,0,31284,31284,0,6,0,2,0,2,0,1,0
eff_ui_xs_02,0,28268,28268,0,5,0,2,0,1,0,1,0
eff_ui_xuanguan,0,0,0,4,0,0,0,0,0,0,0,0
eff_ui_ycpd_jindu,0,0,0,0,0,0,0,0,0,0,0,0
eff_ui_ycpd_jindu2,0,5624,3016,0,1,0,2,0,1,0,0,0
eff_ui_ycpd_lose,0,30967,0,1,0,0,0,0,0,0,2,0
eff_ui_ycpd_readygo,0,25470,0,2,0,0,0,0,0,0,1,0
eff_ui_ycpd_winner,0,32150,0,1,0,0,0,0,0,0,2,0
eff_ui_ycpd_yujing,0,0,0,0,0,0,0,0,0,0,0,0
eff_ui_zhangjie_clearance_02,0,107665,25848,0,6,2,12,0,1,0,3,0
eff_ui_zhuangbei_sj,0,70618,70618,0,11,1,5,0,1,0,2,0
eff_uibeachlife_bg,0,9760,9760,0,4,0,2,0,2,0,0,0
eff_uibeachlife_kp,0,5808,4504,0,2,0,2,0,1,0,0,0
eff_uibeachlife_xw,0,7808,4160,0,2,0,3,0,1,0,0,0
eff_uibeachlife_zj,0,5624,5624,0,3,0,2,0,1,0,0,0
eff_uibeachlife_zs,0,5808,4504,0,2,0,2,0,1,0,0,0
eff_uibeachlifesmallgame_321,0,137130,137130,1,10,0,1,3,1,3,1,0
eff_uibeachlifesmallgame_kp,0,47214,7176,0,3,1,4,0,2,0,1,0
eff_uibuff_mabi,0,20648,20648,0,6,2,3,0,1,0,0,0
eff_uicardphoto_baoguang_n,0,27215,4160,0,2,0,1,0,1,0,1,0
eff_uicardphoto_baoguang_sr,0,27217,4160,0,2,0,1,0,1,0,1,0
eff_uidailytrainingprefab_hit1,0,14512,14512,0,9,0,7,0,2,0,0,0
eff_uidailytrainingprefab_hit2,0,282842,282842,0,20,3,10,0,5,0,1,0
eff_uidailytrainingprefab_suo,0,261609,229535,0,12,1,7,0,4,0,2,0
eff_uideseno,0,84983,84983,0,18,2,11,0,3,0,1,0
eff_uidwawdscprefab_box,0,86095,86095,0,12,0,2,3,2,3,1,0
eff_uidwawdscprefab_box2,0,51479,51479,0,10,0,2,2,2,2,1,0
eff_uiequipcultivatechildprefab_juexing,0,66726,65422,0,18,2,13,0,1,0,2,0
eff_uiequipcultivatechildprefab_shenxing,0,120676,7832,0,4,6,6,0,2,0,1,0
eff_uiequipcultivatechildprefab_weijuexing,0,6928,5624,0,3,0,3,0,1,0,0,0
eff_uieverydaycard_sjsl,0,35957,12040,0,5,0,4,0,2,0,1,0
eff_uiguildbattleprefab_banner,0,1400859,16484,0,7,1,11,9,4,9,1,0
eff_uiguildbattleprefab_duizhan,0,39217,10948,0,5,1,4,0,2,0,1,0
eff_uiguildbattleprefab_saiji,0,14668,12244,0,5,1,4,0,1,0,0,0
eff_uiguildleveluptips,0,34575,34575,1,8,1,4,0,1,0,1,0
eff_uiguildlottery_aixing,0,5624,5624,0,3,0,2,0,1,0,0,0
eff_uiguildlottery_dengguang,0,13996,9148,0,4,1,3,0,2,0,0,0
eff_uiguildlottery_lihua,0,6768,6768,0,4,0,3,0,1,0,0,0
eff_uiguildmapprefab_beijing,0,11004,11004,1,4,1,2,0,1,0,0,0
eff_uiguildmapprefab_jiesuo,0,25196,25196,0,6,1,4,0,1,0,0,0
eff_uiguildmapprefab_slz,0,13532,13532,0,7,1,4,0,2,0,0,0
eff_uiguildmapprefab_xbwc,0,19644,19644,0,11,1,7,0,3,0,0,0
eff_uiguildmapprefab_xbz,0,31299,31299,0,6,1,2,0,1,0,1,0
eff_uiguildtreasuretimeprefab_xunbao,0,34955,12212,0,7,1,4,0,2,0,1,0
eff_uiherocultivatestrprefab_shengji,0,4648,4648,0,2,0,1,0,1,0,0,0
eff_uiherodanprefab_manji,0,47677,47677,0,8,1,4,0,1,0,1,0
eff_uiherodanprefab_shengji,0,47109,47109,0,8,2,3,0,1,0,1,0
eff_uiherodanprefab_tupo,0,275124,275124,0,15,2,3,3,2,3,1,0
eff_uiheroequipprefab_zizhi,0,41783,41783,0,9,0,5,0,2,0,1,0
eff_uiherozodiacdecomposeprefab_xinyun,0,75625,75625,0,17,2,10,0,2,0,2,0
eff_uilevelprefab_1,0,28829,27685,0,4,1,1,0,1,0,1,0
eff_uilevelprefab_10,0,12024,8456,0,3,0,3,0,2,0,0,0
eff_uilevelprefab_11,0,9624,8320,0,4,0,3,0,2,0,0,0
eff_uilevelprefab_1_1,0,28989,27685,0,4,1,1,0,1,0,1,0
eff_uilevelprefab_2,0,12044,12044,0,5,1,2,0,2,0,0,0
eff_uilevelprefab_3,0,11716,11716,0,5,1,2,0,2,0,0,0
eff_uilevelprefab_4,0,8968,8968,0,4,0,2,0,2,0,0,0
eff_uilevelprefab_5,0,11716,11716,0,5,1,2,0,2,0,0,0
eff_uilevelprefab_6,0,36421,9620,0,4,1,3,0,2,0,1,0
eff_uilevelprefab_7,0,36293,11716,0,5,1,3,0,2,0,1,0
eff_uilevelprefab_8,0,11716,11716,0,5,1,2,0,2,0,0,0
eff_uilevelprefab_9,0,55341,28728,0,10,2,6,0,4,0,1,0
eff_uilevelprefab_gh,0,180163,180163,0,5,1,1,0,3,0,0,0
eff_uilevelprefab_gh_1,0,191043,188539,0,8,1,3,0,5,0,0,0
eff_uilevelprefab_gh_2,0,181786,181786,0,6,1,2,0,3,0,0,0
eff_uioaarrowview_bj,0,9760,9760,0,4,0,2,0,2,0,0,0
eff_uioaarrowview_bj2,0,65475,65475,0,6,0,1,1,1,1,1,0
eff_uioaarrowview_energy01,0,12040,12040,0,5,0,3,0,2,0,0,0
eff_uioaarrowview_energy02,0,14576,14576,0,7,0,5,0,2,0,0,0
eff_uioaarrowview_three,0,49201,23005,1,2,0,0,1,0,1,1,0
eff_uioaarrowview_two,0,49227,23005,1,2,0,0,1,0,1,1,0
eff_uioatabbtnprefab,0,8232,8232,0,5,0,4,0,1,0,0,0
eff_uisentelikeprefab_anniu,0,63517,63517,0,8,0,1,2,1,2,1,0
eff_uisentelikeprefab_icon,0,5480,5480,0,2,0,1,0,1,0,0,0
eff_uisentelikeprefab_jyt,0,45301,45301,0,6,0,1,1,1,1,1,0
eff_uisentelikeprefab_sydj,0,36231,9940,0,5,1,5,0,1,0,1,0
eff_uisentelikeprefab_sydj2,0,5952,5952,0,3,0,2,0,1,0,0,0
eff_uiskillpopup2prefab_djts,0,57074,57074,0,17,1,12,0,1,0,2,0
eff_uistarstonecardprefab_xingshi,0,325872,238812,0,22,3,29,0,6,0,4,0
eff_uistarstonetaskenteritemhelp_shuaxing,0,27001,27001,0,4,0,1,0,1,0,1,0
eff_uistarstonetaskenteritemhelp_time,0,22821,0,1,0,0,0,0,0,0,1,0
eff_uistarstonetaskenteritemhelp_wancneng,0,70565,70565,0,12,1,4,1,3,1,1,0
eff_uiteamflairprefab,0,6928,6928,0,4,0,3,0,1,0,0,0
eff_uitournamentmyselfprefab_duanwei,0,34787,7176,0,3,0,3,0,2,0,1,0
eff_uivipprefab_czcg,0,329746,329746,2,15,0,4,2,3,1,2,0
eff_uiwustudy_anniu_jiesuo,0,8232,4320,0,2,0,4,0,1,0,0,0
eff_uiwustudy_beijing,0,22524,19916,0,8,3,5,0,2,0,0,0
eff_uiwustudylockitem_anniu_bjq,0,4320,4320,0,2,0,1,0,1,0,0,0
eff_uiwustudylockitem_anniu_gds,0,4320,4320,0,2,0,1,0,1,0,0,0
eff_uiwustudylockitem_anniu_ksd,0,4320,4320,0,2,0,1,0,1,0,0,0
eff_uiwustudylockitem_anniu_rs,0,4320,4320,0,2,0,1,0,1,0,0,0
eff_uiwustudylockitem_anniu_tjq,0,4320,4320,0,2,0,1,0,1,0,0,0
eff_vampire,0,4160,4160,0,2,0,1,0,1,0,0,0
eff_vertigo,0,36977,12804,0,6,1,3,0,3,0,1,0
eff_worldboss_kbld,0,64695,23360,1,12,0,12,0,3,0,1,0
eff_worldboss_ld,0,33927,6032,2,2,0,2,0,2,0,1,0
eff_worldboss_sd,0,33136,10280,0,5,0,3,0,2,0,1,0
eff_ycpd_fangkuai_bowen,0,4448,4448,0,2,0,1,0,1,0,0,0
eff_ycpd_fangkuai_jingbi,0,9944,9944,0,5,0,3,0,2,0,0,0
eff_ycpd_fangkuai_shuihua,0,1446032,1439452,0,5,2,4,0,1,0,0,0
eff_ycpd_fangkuai_zuanshi,0,201972,200828,0,7,1,3,0,4,0,0,0
eff_ycpd_fuping_bowen,0,4448,4448,0,2,0,1,0,1,0,0,0
eff_ycpd_juese_luoshui,0,1478664,1478664,0,9,4,4,0,1,0,0,0
eff_ycpd_juese_luoshui_2,0,1478664,1478664,0,9,4,4,0,1,0,0,0
eff_ycpd_pengquan_1,0,1440756,1440756,0,6,1,4,0,1,0,0,0
eff_ycpd_pengquan_2,0,1440756,1440756,0,6,1,4,0,1,0,0,0
eff_ycpd_pengquan_shouji,0,5624,4320,0,2,0,2,0,1,0,0,0
eff_zack_hit,0,9548,7260,0,4,1,4,0,1,0,0,0
eff_zack_hit02,0,13708,13708,0,8,1,5,0,2,0,0,0
eff_zack_island_gold,0,49879,49879,0,16,1,10,0,3,0,1,0
eff_zack_minskill,0,86209,60592,0,18,4,12,0,3,0,1,0
eff_zack_pose,0,54819,28408,0,9,2,5,0,3,0,1,0
eff_zack_uniqueskills,0,145305,112100,0,23,7,15,0,3,0,1,0
eff_zackgold_hit,0,13544,13544,0,8,0,6,0,2,0,0,0
eff_zhandou_guochang,0,224235,224235,4,22,5,9,1,3,1,2,0
eff_zhandou_guochang2,0,217531,217531,0,22,5,10,1,3,1,1,0
eff_zhandou_guochang_3,0,509675,509675,0,46,5,11,2,3,23,1,0
eff_zizhi_13,0,78279,4656,1,2,0,1,1,1,1,1,0
ein_battle_attack_fu_mp3,0,35455,0,0,0,0,0,0,0,0,0,1
ein_battle_attack_tou_mp3,0,36095,0,0,0,0,0,0,0,0,0,1
ein_battle_entry_mp3,0,37343,0,0,0,0,0,0,0,0,0,1
ein_battle_hold_amai_mp3,0,37247,0,0,0,0,0,0,0,0,0,1
ein_battle_lose_breath_mp3,0,40511,0,0,0,0,0,0,0,0,0,1
ein_battle_minskill_fun_mp3,0,35743,0,0,0,0,0,0,0,0,0,1
ein_battle_pose_mp3,0,38623,0,0,0,0,0,0,0,0,0,1
ein_battle_uni_fun_mp3,0,36223,0,0,0,0,0,0,0,0,0,1
ein_battle_uni_haaaa_mp3,0,37503,0,0,0,0,0,0,0,0,0,1
ein_battle_uni_orya_mp3,0,36767,0,0,0,0,0,0,0,0,0,1
ein_battle_win_mp3,0,48543,0,0,0,0,0,0,0,0,0,1
ein_gacha_show,0,6996,0,0,0,0,0,0,0,0,1,0
ein_nor_mp3,0,37311,0,0,0,0,0,0,0,0,0,1
ein_pose,0,6898,0,0,0,0,0,0,0,0,1,0
ein_random01_mp3,0,40319,0,0,0,0,0,0,0,0,0,1
ein_random02_mp3,0,41535,0,0,0,0,0,0,0,0,0,1
ein_random03_mp3,0,38879,0,0,0,0,0,0,0,0,0,1
ein_uniqueskills,0,8132,0,0,0,0,0,0,0,0,1,0
ein_victory,0,6354,0,0,0,0,0,0,0,0,1,0
eli_battle_attack_sei_mp3,0,36031,0,0,0,0,0,0,0,0,0,1
eli_battle_attackminkill_yaa_mp3,0,36287,0,0,0,0,0,0,0,0,0,1
eli_battle_entry_mp3,0,42591,0,0,0,0,0,0,0,0,0,1
eli_battle_hold_counter_mp3,0,38303,0,0,0,0,0,0,0,0,0,1
eli_battle_lose_mp3,0,40415,0,0,0,0,0,0,0,0,0,1
eli_battle_minskill_haa_mp3,0,37119,0,0,0,0,0,0,0,0,0,1
eli_battle_pose_mp3,0,39647,0,0,0,0,0,0,0,0,0,1
eli_battle_uniqueskill_tame_ha_mp3,0,39647,0,0,0,0,0,0,0,0,0,1
eli_battle_uniquskill_light_mp3,0,56191,0,0,0,0,0,0,0,0,0,1
eli_battle_win_haa_fu_yoshi_mp3,0,42399,0,0,0,0,0,0,0,0,0,1
eli_random03_mp3,0,48095,0,0,0,0,0,0,0,0,0,1
elliot_gacha_show,0,6300,0,0,0,0,0,0,0,0,1,0
elliot_pose,0,6698,0,0,0,0,0,0,0,0,1,0
elliot_uniqueskills,0,7800,0,0,0,0,0,0,0,0,1,0
elliot_victory,0,6398,0,0,0,0,0,0,0,0,1,0
embattleposeffect,0,54783,54783,0,20,2,13,0,3,0,1,0
endure,0,63657,0,0,0,0,0,0,0,0,1,0
equip_1001100,0,50907,0,0,0,0,0,1,0,1,0,0
equip_1001200,0,50985,0,0,0,0,0,1,0,1,0,0
equip_1001300,0,50907,0,0,0,0,0,1,0,1,0,0
equip_1001400,0,31781,0,0,0,0,0,1,0,1,0,0
equip_1001500,0,31781,0,0,0,0,0,1,0,1,0,0
equip_1001600,0,50855,0,0,0,0,0,1,0,1,0,0
equip_1001601,0,50881,0,0,0,0,0,1,0,1,0,0
equip_1002100,0,50933,0,0,0,0,0,1,0,1,0,0
equip_1002200,0,50933,0,0,0,0,0,1,0,1,0,0
equip_1002300,0,50855,0,0,0,0,0,1,0,1,0,0
equip_1002600,0,50881,0,0,0,0,0,1,0,1,0,0
equip_1002601,0,50933,0,0,0,0,0,1,0,1,0,0
equip_1003100,0,50881,0,0,0,0,0,1,0,1,0,0
equip_1003200,0,50907,0,0,0,0,0,1,0,1,0,0
equip_1003300,0,50907,0,0,0,0,0,1,0,1,0,0
equip_1003600,0,50907,0,0,0,0,0,1,0,1,0,0
equip_1003601,0,51037,0,0,0,0,0,1,0,1,0,0
equip_1004100,0,50959,0,0,0,0,0,1,0,1,0,0
equip_1004200,0,50907,0,0,0,0,0,1,0,1,0,0
equip_1004300,0,50881,0,0,0,0,0,1,0,1,0,0
equip_1004600,0,50881,0,0,0,0,0,1,0,1,0,0
equip_1004601,0,51037,0,0,0,0,0,1,0,1,0,0
equip_1005100,0,50933,0,0,0,0,0,1,0,1,0,0
equip_1005200,0,50907,0,0,0,0,0,1,0,1,0,0
equip_1005300,0,50907,0,0,0,0,0,1,0,1,0,0
equip_1005600,0,50933,0,0,0,0,0,1,0,1,0,0
equip_1005601,0,50855,0,0,0,0,0,1,0,1,0,0
equip_1006100,0,51103,0,0,0,0,0,1,0,1,0,0
equip_1006200,0,51063,0,0,0,0,0,1,0,1,0,0
equip_1006300,0,51089,0,0,0,0,0,1,0,1,0,0
equip_1006600,0,34523,0,0,0,0,0,1,0,1,0,0
equip_1006601,0,50907,0,0,0,0,0,1,0,1,0,0
equip_1007100,0,50933,0,0,0,0,0,1,0,1,0,0
equip_1007200,0,50933,0,0,0,0,0,1,0,1,0,0
equip_1007300,0,50959,0,0,0,0,0,1,0,1,0,0
equip_1007600,0,50985,0,0,0,0,0,1,0,1,0,0
equip_1007601,0,50907,0,0,0,0,0,1,0,1,0,0
