资源名称,内存大小,内建资源,资源类型,被引用的个数,对应的AB包名称
M_ayane_pose_heixian,1480,False,material,10,eff_ayane_pose,eff_ayane_uniqueskills01,eff_ayane_uniqueskills02,eff_ayane_uniqueskills03,eff_christie_minskill,eff_christie_uniqueskills,eff_helena_minskill,eff_helena_minskill_dlc_02,eff_map_main_juese_xiaoshi,eff_phase4_minskill
M_ayane_pose_hudie,1352,False,material,7,eff_ayane_hit,eff_ayane_minskill,eff_ayane_pose,eff_ayanehands_hit01,eff_ayanehands_hit02,eff_ayanehands_pose,eff_darts_trailing02
M_ayane_pose_xian,1304,False,material,8,eff_ayane_pose,eff_ayane_uniqueskills01,eff_ayane_uniqueskills02,eff_ayane_uniqueskills03,eff_christie_minskill,eff_christie_uniqueskills,eff_map_main_juese_xiaoshi,eff_phase4_minskill
M_ayane_pose_yan,1304,False,material,7,eff_ayane_minskill,eff_ayane_pose,eff_christie_minskill,eff_christie_uniqueskills,eff_helena_uniqueskills,eff_helena_uniqueskills_dlc_02,eff_rachel_pose
M_ayane_pose_ziguang,1304,False,material,7,eff_ayane_pose,eff_ayane_uniqueskills01,eff_ayane_uniqueskills02,eff_ayane_uniqueskills03,eff_christie_minskill,eff_christie_uniqueskills,eff_map_main_juese_xiaoshi
M_ayane_uniqueskills1_bai1,1304,False,material,1,eff_ayane_uniqueskills01
M_ayane_uniqueskills1_bai2,1304,False,material,1,eff_ayane_uniqueskills01
M_ayane_uniqueskills1_bian1,1304,False,material,1,eff_ayane_uniqueskills01
M_ayane_uniqueskills1_bian2,1304,False,material,1,eff_ayane_uniqueskills01
M_ayane_uniqueskills1_hei1,1552,False,material,1,eff_ayane_uniqueskills01
M_ayane_uniqueskills1_hei2,1552,False,material,1,eff_ayane_uniqueskills01
M_ayane_uniqueskills2_bai1,1304,False,material,1,eff_ayane_uniqueskills02
M_ayane_uniqueskills2_bai2,1304,False,material,1,eff_ayane_uniqueskills02
M_ayane_uniqueskills2_bia3,1304,False,material,1,eff_ayane_uniqueskills02
M_ayane_uniqueskills2_bian1,1304,False,material,1,eff_ayane_uniqueskills02
M_ayane_uniqueskills2_bian2,1352,False,material,1,eff_ayane_uniqueskills02
M_ayane_uniqueskills2_bian3,1304,False,material,1,eff_ayane_uniqueskills02
M_ayane_uniqueskills2_hei1,1552,False,material,1,eff_ayane_uniqueskills02
M_ayane_uniqueskills2_hei2,1552,False,material,1,eff_ayane_uniqueskills02
M_ayane_uniqueskills2_hei3,1304,False,material,1,eff_ayane_uniqueskills02
M_ayane_uniqueskills2_tui,1304,False,material,4,eff_ayane_uniqueskills02,eff_ayane_uniqueskills03,eff_helena_minskill,eff_helena_minskill_dlc_02
M_ayane_uniqueskills3_bai1,1304,False,material,1,eff_ayane_uniqueskills03
M_ayane_uniqueskills3_bai2,1304,False,material,1,eff_ayane_uniqueskills03
M_ayane_uniqueskills3_bian1,1304,False,material,1,eff_ayane_uniqueskills03
M_ayane_uniqueskills3_bian2,1304,False,material,1,eff_ayane_uniqueskills03
M_ayane_uniqueskills3_hei1,1304,False,material,1,eff_ayane_uniqueskills03
M_ayane_uniqueskills3_hei2,1304,False,material,1,eff_ayane_uniqueskills03
M_ayanehands_pose_guang,2352,False,material,1,eff_ayanehands_pose
M_bass_minskill_quan,1304,False,material,1,eff_bass_minskill
M_bass_pose_guang1,1304,False,material,1,eff_bass_pose
M_bass_pose_guang2,1304,False,material,1,eff_bass_pose
M_bass_pose_guang3,1304,False,material,1,eff_bass_uniqueskills
M_bass_pose_shan,1304,False,material,6,eff_bass_pose,eff_hayateb_uniqueskills,eff_momiji_hit_dlc_01,eff_uiherozodiacdecomposeprefab_xinyun,uiherozodiacbackpackprefab,uiherozodiacdecomposeprefab
M_bass_uniqueskill_guang,1304,False,material,1,eff_bass_uniqueskills
M_bass_uniqueskill_quan,1304,False,material,4,eff_bass_pose,eff_bass_uniqueskills,eff_helena_uniqueskills,eff_helena_uniqueskills_dlc_02
M_bass_uniqueskill_shashi,1304,False,material,1,eff_bass_uniqueskills
M_bass_uniqueskill_yan,1304,False,material,1,eff_bass_uniqueskills
M_battle_evaluation_fangshe,1304,False,material,7,eff_battle_evaluation,eff_buff_leader_fangyu,eff_buff_leader_gongji,eff_hayateb_uniqueskills,eff_qte_evaluation,uicombatprefab,uidwacombatprefab
M_battle_evaluation_quan,1304,False,material,4,eff_battle_evaluation,eff_qte_evaluation,uicombatprefab,uidwacombatprefab
M_body_shengxing_guangzhu,1304,False,material,1,eff_body_shengxing
M_body_shengxing_plane,2264,False,material,2,eff_body_shengxing,eff_nyotengu_uniqueskills
M_btn_sz_1,1304,False,material,1,eff_btn_sz
M_btn_sz_2,1304,False,material,1,eff_btn_sz
M_btn_sz_glow2,1304,False,material,1,uibeachlife
M_buff_fengying_bian,1304,False,material,1,uibattlehreoprefab
M_buff_fengying_chengmo,1304,False,material,3,eff_buff_chenmo,eff_ui_buff_chenmo,uibattlehreoprefab
M_buff_fengying_nvqi,1304,False,material,2,eff_ui_buff_fengying,uibattlehreoprefab
M_buff_fengying_suo,1304,False,material,2,eff_buff_fengying,uibattlehreoprefab
M_buff_fengying_xian1,2344,False,material,1,eff_ui_buff_fengying
M_buff_fengying_xian2,2344,False,material,3,eff_ui_buff_chenmo,eff_ui_buff_fengying,uibattlehreoprefab
M_buff_fengying_xian3,2344,False,material,1,eff_ui_buff_chenmo
M_buff_fengying_yan1,2344,False,material,2,eff_ui_buff_chenmo,eff_ui_buff_fengying
M_buff_fengying_yan2,2344,False,material,1,eff_ui_buff_fengying
M_buff_gedang,1304,False,material,1,eff_buff_gedang
M_buff_huixue_kulou,1304,False,material,1,eff_buff_huixue
M_buff_leader_dunpai,1856,False,material,1,eff_buff_leader_fangyu
M_buff_leader_glow,1304,False,material,2,eff_buff_leader_fangyu,eff_buff_leader_gongji
M_buff_leader_j,1856,False,material,1,eff_buff_leader_gongji
M_buff_leader_xian1,1304,False,material,2,eff_buff_leader_fangyu,eff_buff_leader_gongji
M_buff_leader_xian2,1304,False,material,2,eff_buff_leader_fangyu,eff_buff_leader_gongji
M_buff_leader_xian3,1304,False,material,2,eff_buff_leader_fangyu,eff_buff_leader_gongji
M_buff_shandian,1304,False,material,3,eff_buff_mabi,eff_uibuff_mabi,uibattlehreoprefab
M_buff_shandian2,1304,False,material,3,eff_buff_mabi,eff_uibuff_mabi,uibattlehreoprefab
M_buff_xixue,1304,False,material,1,eff_buff_xixue
M_buff_xue,1304,False,material,1,eff_buff_liuxue
M_buff_yan,1304,False,material,4,eff_buff_liuxue,eff_buff_mabi,eff_uibuff_mabi,uibattlehreoprefab
M_changjing_shengxing_heise,1304,False,material,1,eff_changjing_shengxing
M_christie_hit2,1304,False,material,1,eff_christie_hit2
M_christie_minskill_qi,1304,False,material,2,eff_christie_minskill,eff_christie_uniqueskills
M_christie_minskill_qi_an,1480,False,material,2,eff_christie_minskill,eff_christie_uniqueskills
M_christie_minskill_shou1,1328,False,material,2,eff_christie_minskill,eff_christie_uniqueskills
M_christie_minskill_tui,1304,False,material,2,eff_christie_minskill,eff_christie_uniqueskills
M_christie_minskill_tui2,1304,False,material,3,eff_christie_minskill,eff_christie_uniqueskills,eff_helenab_01_pose
M_christie_minskill_tui4,1304,False,material,2,eff_christie_minskill,eff_christie_uniqueskills
M_christie_minskill_tui5,1304,False,material,2,eff_christie_minskill,eff_christie_uniqueskills
M_christie_uniqueskills_baoguang,1304,False,material,1,eff_christie_uniqueskills
M_christie_uniqueskills_baoguang2,1304,False,material,1,eff_christie_uniqueskills
M_christie_uniqueskills_dimian,1480,False,material,1,eff_christie_uniqueskills
M_christie_uniqueskills_guang,1304,False,material,1,eff_christie_uniqueskills
M_christie_uniqueskills_heixian,1304,False,material,1,eff_christie_uniqueskills
M_christie_uniqueskills_shou,1304,False,material,1,eff_christie_uniqueskills
M_christie_uniqueskills_suo,1304,False,material,1,eff_christie_uniqueskills
M_christie_uniqueskills_tui2,1304,False,material,1,eff_helenab_01_uniqueskills
M_christie_uniqueskills_ying1,1304,False,material,1,eff_christie_uniqueskills
M_christie_uniqueskills_ying2,1304,False,material,1,eff_christie_uniqueskills
M_click_effect_anniu,1304,False,material,1,eff_click_effect
M_click_effect_baodian,1304,False,material,1,eff_click_effect
M_click_effect_baodian2,1304,False,material,3,eff_click_effect,eff_genfu_pose,eff_uistarstonecardprefab_xingshi
M_click_effect_quan,1304,False,material,1,eff_click_effect
M_click_effect_quan2,1304,False,material,1,eff_click_effect
M_click_effect_wenli,1304,False,material,1,eff_click_effect
M_cmbo_daoguang2,1304,False,material,3,eff_cmbo_daoguang2,eff_cmbo_daoguang2_1,eff_kasumi_kaichang
M_cmbo_daoguang2_yan,1304,False,material,2,eff_christie_uniqueskills,eff_cmbo_daoguang2
M_cmbo_daoguang_banlaqiu,1304,False,material,1,eff_cmbo_daoguang2
M_cmbo_daoguang_beijing2_an2,1304,False,material,1,eff_cmbo_daoguang2
M_cmbo_time,3512,False,material,1,eff_cmbo_time
M_cmbo_time_3,3512,False,material,1,uidrawcardheroprefab
M_cmbo_time_4,3512,False,material,1,uidrawcardheroprefab
M_combo_purple_guang,2344,False,material,1,uicombatprefab
M_combo_purple_wenli,2424,False,material,1,uicombatprefab
M_confirm_uniqueskills_image1,2512,False,material,1,uibattlehreoprefab
M_confirm_uniqueskills_image4,2344,False,material,2,eff_ui_chouka_4,uibattlehreoprefab
M_confirm_uniqueskills_image5,2512,False,material,1,uibattlehreoprefab
M_congratulations_background_bg,2424,False,material,5,uiacquiregoodsprefab,uiacquiretitleprefab,uibeachlifegetdice02new,uirollrandomprefab,uitrialgoodsprefab
M_congratulations_background_guang,2424,False,material,5,uiacquiregoodsprefab,uiacquiretitleprefab,uibeachlifegetdice02new,uirollrandomprefab,uitrialgoodsprefab
M_congratulations_background_sanjiao,1496,False,material,4,uiacquiregoodsprefab,uiacquiretitleprefab,uirollrandomprefab,uitrialgoodsprefab
M_congratulations_background_sanjiao2,1496,False,material,4,uiacquiregoodsprefab,uiacquiretitleprefab,uirollrandomprefab,uitrialgoodsprefab
M_congratulations_background_xian,2424,False,material,5,uiacquiregoodsprefab,uiacquiretitleprefab,uibeachlifegetdice02new,uirollrandomprefab,uitrialgoodsprefab
M_congratulations_background_xian2,2424,False,material,4,uiacquiregoodsprefab,uiacquiretitleprefab,uirollrandomprefab,uitrialgoodsprefab
M_congratulations_background_yan,2424,False,material,4,uiacquiregoodsprefab,uiacquiretitleprefab,uirollrandomprefab,uitrialgoodsprefab
M_darkf_heiguang2,1304,False,material,1,eff_buff_xixue
M_dianji_01,1344,False,material,1,uigoldprefab
M_dianji_02_03,1344,False,material,4,eff_red_packet_jb,ui2048gameprefab,uifunctiontrailerprefab_new,uigoldprefab
M_dianji_02_05,1304,False,material,1,uigoldprefab
M_dianji_zi_dianji,1344,False,material,1,uigoldprefab
M_drawcard_NR_jingge,2264,False,material,4,eff_drawcard_ur_marieroes,eff_drawcard_ur_nyotengu,eff_drawcard_ur_phase4,eff_drawcard_ur_raidou
M_drawcard_NR_wenli,2264,False,material,1,eff_drawcard_sr
M_drawcard_UR_Nyotengu_fy01,1304,False,material,1,eff_transition_ur_nyotengu
M_drawcard_UR_Nyotengu_fy02,1304,False,material,1,eff_transition_ur_nyotengu
M_dwa_UIDWAApplyPrefab_kuang_saoguang,1304,False,material,1,eff_dwa_uidwaapplyprefab_kuang
M_dwa_UIDWAApplyPrefab_wangge_xian,1352,False,material,1,eff_dwa_uidwaapplyprefab_wangge
M_dwa_UIDWAEmbattlePrefab_saoguang_xian,1304,False,material,2,eff_dwa_uidwaembattleprefab_saoguang,eff_mariposab_01_pose
M_dwa_UIDWAEmbattlePrefab_saoguang_zhan,1304,False,material,1,eff_dwa_uidwaembattleprefab_saoguang
M_dwa_UIDWAWagerPrefab_1st_1st,1304,False,material,3,eff_dwa_uidwawagerprefab_1st,eff_dwa_uidwazsc1_1st,eff_guild_rankings01
M_dwa_UIDWAWagerPrefab_1st_bian,1304,False,material,1,eff_dwa_uidwawagerprefab_1st
M_dwa_UIDWAWagerPrefab_1st_xian,1304,False,material,1,eff_dwa_uidwawagerprefab_1st
M_dwa_UIDWAZSC3Prefab_guanjun2_guanjun,1304,False,material,2,eff_dwa_uidwazsc3prefab_guanjun,eff_dwa_uidwazsc3prefab_guanjun2
M_dwa_UIDWAZSC3Prefab_guanjun2_saoguang,1304,False,material,2,eff_dwa_uidwazsc3prefab_guanjun,eff_dwa_uidwazsc3prefab_guanjun2
M_dwa_UIDWAZSC3Prefab_guanjun2_xian,1304,False,material,1,eff_dwa_uidwazsc3prefab_guanjun2
M_eff_avg2_7_cam_fengye,1304,False,material,2,eff_transition_ur_nyotengu,eff_uilevelprefab_3
M_eff_avg2_7_yan2,1304,False,material,1,eff_tina_uniqueskills
M_ein_glow101_LX,1144,False,material,4,eff_ein_minskill,eff_ein_uniqueskills,eff_leifang_minskill,eff_leifang_uniqueskills
M_ein_glow103_LX,3112,False,material,2,eff_ein_uniqueskills,eff_elliot_pose
M_ein_glow120_LX,712,False,material,12,eff_ein_minskill,eff_ein_pose,eff_ein_uniqueskills,eff_elliot_minskill,eff_elliot_pose,eff_elliot_uniqueskills,eff_leifang_minskill,eff_leifang_pose,eff_leifang_uniqueskills,eff_marierose_minskill,eff_marierose_pose,eff_marierose_uniqueskills
M_ein_glow121_LX,712,False,material,4,eff_leifang_uniqueskills,eff_marierose_minskill,eff_marierose_pose,eff_marierose_uniqueskills
M_ein_glow5824_LX,1144,False,material,10,eff_ein_minskill,eff_ein_pose,eff_ein_uniqueskills,eff_elliot_minskill,eff_leifang_minskill,eff_leifang_pose,eff_leifang_uniqueskills,eff_marierose_minskill,eff_marierose_pose,eff_marierose_uniqueskills
M_ein_light015_LX,568,False,material,11,eff_ein_minskill,eff_ein_pose,eff_ein_uniqueskills,eff_elliot_pose,eff_elliot_uniqueskills,eff_hayateb_doubleuniqueskills,eff_leifang_minskill,eff_leifang_uniqueskills,eff_marierose_minskill,eff_marierose_pose,eff_marierose_uniqueskills
M_ein_lizi01_LX,568,False,material,2,eff_ein_pose,eff_ein_uniqueskills
M_ein_lizi06_LX,568,False,material,2,eff_ein_pose,eff_ein_uniqueskills
M_ein_ring01_LX,928,False,material,2,eff_ein_minskill,eff_ein_uniqueskills
M_ein_ring02_LX,776,False,material,2,eff_ein_minskill,eff_ein_uniqueskills
M_ein_ring034_LX,1360,False,material,3,eff_ein_minskill,eff_elliot_minskill,eff_elliot_uniqueskills
M_ein_ring03_LX,776,False,material,3,eff_ein_minskill,eff_ein_pose,eff_ein_uniqueskills
M_ein_ring04_LX,3508,False,material,6,eff_ein_pose,eff_ein_uniqueskills,eff_elliot_pose,eff_leifang_minskill,eff_leifang_pose,eff_leifang_uniqueskills
M_ein_smoke01_LX,712,False,material,3,eff_ein_uniqueskills,eff_elliot_pose,eff_elliot_uniqueskills
M_ein_trail012_LX,568,False,material,4,eff_ein_minskill,eff_ein_uniqueskills,eff_elliot_minskill,eff_elliot_uniqueskills
M_ein_trail013_LX,568,False,material,5,eff_ein_minskill,eff_ein_uniqueskills,eff_elliot_minskill,eff_elliot_pose,eff_elliot_uniqueskills
M_ein_trail038_LX,568,False,material,4,eff_ein_minskill,eff_ein_uniqueskills,eff_elliot_minskill,eff_leifang_minskill
M_ein_wenli06_LX,1008,False,material,1,eff_ein_uniqueskills
M_ein_wenli07_LX,1924,False,material,2,eff_ein_pose,eff_ein_uniqueskills
M_ein_wenli086_LX,3350,False,material,1,eff_ein_uniqueskills
M_ein_wenli204_LX,2052,False,material,3,eff_ein_minskill,eff_ein_pose,eff_ein_uniqueskills
M_ein_wenli520_LX,928,False,material,2,eff_ein_minskill,eff_ein_uniqueskills
M_ein_wenli725_LX,2052,False,material,1,eff_ein_uniqueskills
M_ein_wenli752_LX,984,False,material,2,eff_ein_pose,eff_ein_uniqueskills
M_ein_wind02_LX,568,False,material,2,eff_ein_minskill,eff_ein_uniqueskills
M_ein_wind03_LX,568,False,material,2,eff_ein_uniqueskills,eff_elliot_uniqueskills
M_ein_wind04_LX,1304,False,material,5,eff_ein_minskill,eff_ein_uniqueskills,eff_elliot_minskill,eff_elliot_uniqueskills,eff_leifang_minskill
M_elliot_f29_LX,1144,False,material,1,eff_elliot_minskill
M_elliot_glow120_LX,712,False,material,1,eff_elliot_uniqueskills
M_elliot_light015_LX,568,False,material,2,eff_ein_uniqueskills,eff_elliot_uniqueskills
M_elliot_lizi12_LX,1144,False,material,2,eff_elliot_pose,eff_elliot_uniqueskills
M_elliot_normal01_LX,1096,False,material,1,eff_elliot_uniqueskills
M_elliot_point_012_LX,1144,False,material,1,eff_elliot_minskill
M_elliot_ring08_LX,2184,False,material,1,eff_elliot_uniqueskills
M_elliot_shizi1_LX,1304,False,material,1,eff_leifang_uniqueskills
M_elliot_shizi2_LX,1304,False,material,1,eff_leifang_uniqueskills
M_elliot_trail184_LX,2272,False,material,2,eff_elliot_pose,eff_elliot_uniqueskills
M_elliot_trail185_LX,2272,False,material,1,eff_elliot_pose
M_elliot_wenli06_LX,1008,False,material,1,eff_elliot_uniqueskills
M_elliot_wenli071_LX,1924,False,material,1,eff_elliot_pose
M_elliot_wenli07_LX,1924,False,material,1,eff_elliot_uniqueskills
M_elliot_wenli08_LX,1924,False,material,1,eff_elliot_uniqueskills
M_elliot_wenli185_LX,3180,False,material,1,eff_elliot_uniqueskills
M_elliot_wenli204_LX,2052,False,material,1,eff_elliot_uniqueskills
M_elliot_wenli205_LX,2052,False,material,1,eff_elliot_uniqueskills
M_firef_01_heiyan,1304,False,material,2,eff_honoka_uniqueskills_dlc01,eff_momiji_uniqueskills
M_firef_01_huoyan,1304,False,material,3,eff_buff_burning,eff_janlee_uniqueskills,eff_ui_winnerhead_shengji_01
M_firef_01_huoyan1,1304,False,material,1,eff_buff_soul_burning
M_firef_01_huoyan2,1304,False,material,3,eff_jiying_1,eff_momiji_uniqueskills,eff_ui_winnerhead_shengji_01
M_gold_down,1760,False,material,1,gold_debris
M_gold_down_1,1760,False,material,3,eff_ui_gold,uicombatprefab,uidwacombatprefab
M_hayateB_minskill_att02,1304,False,material,3,eff_hayateb_doubleuniqueskills,eff_hayateb_minskill,eff_worldboss_sd
M_hayateB_minskill_att02_1,1304,False,material,2,eff_hayateb_doubleuniqueskills,eff_hayateb_minskill
M_hayateB_minskill_att03,1304,False,material,1,eff_hayateb_minskill
M_hayateB_run_an,1304,False,material,1,eff_hayateb_run
M_hayateB_run_feng,2352,False,material,2,eff_hayateb_doubleuniqueskills,eff_hayateb_run
M_hayateB_run_shandian,1304,False,material,2,eff_hayateb_doubleuniqueskills,eff_hayateb_run
M_hayateB_uniqueskills_js,2184,False,material,1,eff_hayateb_uniqueskills
M_hayateB_uniqueskills_sd1,1304,False,material,2,eff_hayateb_doubleuniqueskills,eff_hayateb_uniqueskills
M_hayateB_uniqueskills_sd2,1304,False,material,2,eff_hayateb_doubleuniqueskills,eff_hayateb_uniqueskills
M_hayateB_uniqueskills_sd3,1304,False,material,2,eff_hayateb_doubleuniqueskills,eff_hayateb_uniqueskills
M_hayateB_uniqueskills_shandian,1304,False,material,3,eff_hayateb_doubleuniqueskills,eff_hayateb_minskill,eff_hayateb_uniqueskills
M_hayateB_uniqueskills_yan3,1304,False,material,3,eff_hayateb_doubleuniqueskills,eff_hayateb_minskill,eff_hayateb_uniqueskills
M_helenaB_01_minskill_an,1304,False,material,2,eff_helenab_01_minskill,eff_helenab_01_uniqueskills
M_helenaB_01_minskill_an2,1352,False,material,2,eff_helenab_01_minskill,eff_helenab_01_uniqueskills
M_helenaB_01_minskill_baoguang,1304,False,material,2,eff_helenab_01_minskill,eff_helenab_01_uniqueskills
M_helenaB_01_minskill_guang1,1304,False,material,2,eff_helenab_01_minskill,eff_helenab_01_uniqueskills
M_helenaB_01_minskill_luoxuan,1304,False,material,2,eff_helenab_01_minskill,eff_helenab_01_uniqueskills
M_helenaB_01_pose_plane,2424,False,material,1,eff_helenab_01_pose
M_helenaB_01_uniqueskills_an,1304,False,material,1,eff_helenab_01_uniqueskills
M_helenaB_01_uniqueskills_an2,1304,False,material,1,eff_helenab_01_uniqueskills
M_helenaB_01_uniqueskills_feng,1304,False,material,1,eff_helenab_01_uniqueskills
M_helenaB_01_uniqueskills_feng2,1304,False,material,1,eff_helenab_01_uniqueskills
M_helenaB_01_uniqueskills_xian,1304,False,material,1,eff_helenab_01_uniqueskills
M_helenaB_01_uniqueskills_yan,1352,False,material,1,eff_helenab_01_uniqueskills
M_helenaB_01_uniqueskills_yan2,1304,False,material,1,eff_helenab_01_uniqueskills
M_helena_pose_plan,2424,False,material,2,eff_helena_pose,eff_helena_pose_dlc_02
M_helena_pose_yan,1304,False,material,2,eff_helena_pose,eff_helena_pose_dlc_02
M_helena_pose_yan2,1304,False,material,2,eff_helena_pose,eff_helena_pose_dlc_02
M_helena_pose_yan3,1304,False,material,2,eff_helena_pose,eff_helena_pose_dlc_02
M_hero_hayate_hit_02_fangshe,1304,False,material,6,eff_bayman_uniqueskills,eff_hayate_hit,eff_honoka_minskill_dlc01,eff_uidailytrainingprefab_hit1,eff_uidailytrainingprefab_hit2,uidrawcardheroprefab
M_hero_hayate_pose_baoguangdian,1304,False,material,1,eff_hayate_pose
M_hero_hayate_pose_baoguangqiu,1304,False,material,2,eff_hayate_pose,eff_momiji_uniqueskills
M_hero_hayate_pose_dian,1304,False,material,3,eff_hayate_pose,eff_hayateb_pose,eff_momiji_minskill_dlc_01
M_hero_hayate_pose_juqi,1304,False,material,2,eff_helena_minskill,eff_helena_minskill_dlc_02
M_hero_hayate_pose_juqi2,1304,False,material,6,eff_bass_minskill,eff_helena_uniqueskills,eff_helena_uniqueskills_dlc_02,eff_honoka_uniqueskills_dlc01,eff_ui_bollroot_manji,eff_uistarstonecardprefab_xingshi
M_hero_hayate_pose_shandian,1304,False,material,6,eff_hayate_pose,eff_hayateb_pose,eff_machine_die,eff_machine_die2,eff_machine_die_1,m_machine_01
M_hero_hayate_skill01_att01,1304,False,material,1,eff_hayate_minskill
M_hero_hayate_skill01_att01_shandian,1304,False,material,4,eff_hayate_hit,eff_hayate_minskill,eff_uioaarrowview_energy02,uioaarrowview
M_hero_hayate_skill01_att02,1304,False,material,1,eff_hayate_minskill
M_hero_hayate_skill01_att02_2,1304,False,material,1,eff_hayate_minskill
M_hero_hayate_skill01_baoguang,1304,False,material,6,eff_hayate_hit,eff_hayate_minskill,eff_hayateb_doubleuniqueskills,eff_hayateb_minskill,eff_uidailytrainingprefab_hit1,eff_uidailytrainingprefab_hit2
