资源名称,宽度 Width,高度 Height,格式 Format,MipMap功能,Read/Write,内存占用,冗余数量,相应的AB文件
box_choice_ssr,100,100,RGBA32,False,False,40000,1,box_choice_ssr
box_choice_ssrweapon,100,100,RGBA32,False,False,40000,1,box_choice_ssrweapon
box_choice_ur,100,100,RGBA32,False,False,40000,1,box_choice_ur
box_choice_urweapon,100,100,RGBA32,False,False,40000,1,box_choice_urweapon
box_janlee,100,100,ETC2_RGBA8,False,False,10000,1,box_janlee
box_multiple_choice,100,100,ETC2_RGBA8,False,False,10000,1,box_multiple_choice
btn24_normal,165,75,RGBA32,False,False,49500,1,uitexture_button
btn24_touch,165,75,RGBA32,False,False,49500,1,uitexture_button
btn_daily_frame,145,80,RGBA32,False,False,46400,1,uitexture_daily
btn_daily_yjsd,243,83,RGBA32,False,False,80676,1,uitexture_daily
btn_daily_yjsd_touch,243,83,RGBA32,False,False,80676,1,uitexture_daily
btn_gl_yjwc,121,27,RGBA32,False,False,13068,1,uitexture_guild
btn_yjwc_normal,177,73,RGBA32,False,False,51684,1,uitexture_guild
btn_yjwc_touch,177,73,RGBA32,False,False,51684,1,uitexture_guild
btn_zy_normal,98,76,RGBA32,False,False,29792,1,uitexture_trial
btn_zy_touch,98,76,RGBA32,False,False,29792,1,uitexture_trial
bu_mie_zhi_wang,330,110,RGBA32,False,False,145200,1,bu_mie_zhi_wang
card01,384,512,ETC2_RGBA8,False,False,196608,1,card01
card02,384,512,ETC2_RGBA8,False,False,196608,1,card02
card03,384,512,ETC2_RGBA8,False,False,196608,1,card03
card04,384,512,ETC2_RGBA8,False,False,196608,1,card04
card05,384,512,ETC2_RGBA8,False,False,196608,1,card05
card06,384,512,ETC2_RGBA8,False,False,196608,1,card06
card07,384,512,ETC2_RGBA8,False,False,196608,1,card07
card08,384,512,ETC2_RGBA8,False,False,196608,1,card08
card09,384,512,ETC2_RGBA8,False,False,196608,1,card09
card10,384,512,ETC2_RGBA8,False,False,196608,1,card10
card11,384,512,ETC2_RGBA8,False,False,196608,1,card11
card12,384,512,ETC2_RGBA8,False,False,196608,1,card12
card13,384,512,ETC2_RGBA8,False,False,196608,1,card13
card14,384,512,ETC2_RGBA8,False,False,196608,1,card14
card_detail_1001000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1001000
card_detail_1001001,418,580,ARGB32,False,False,969760,1,card_detail_1001001
card_detail_1002000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1002000
card_detail_1002001,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1002001
card_detail_1003000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1003000
card_detail_1004000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1004000
card_detail_1004001,418,580,ARGB32,False,False,969760,1,card_detail_1004001
card_detail_1005000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1005000
card_detail_1005001,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1005001
card_detail_1006000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1006000
card_detail_1007000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1007000
card_detail_1008000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1008000
card_detail_1008001,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1008001
card_detail_1009000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1009000
card_detail_1009001,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1009001
card_detail_1010000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1010000
card_detail_1010001,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1010001
card_detail_1011000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1011000
card_detail_1011001,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1011001
card_detail_1012000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1012000
card_detail_1013000,418,580,ARGB32,False,False,969760,1,card_detail_1013000
card_detail_1013001,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1013001
card_detail_1014000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1014000
card_detail_1015000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1015000
card_detail_1016000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1016000
card_detail_1016001,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1016001
card_detail_1017000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1017000
card_detail_1018000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1018000
card_detail_1019000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1019000
card_detail_1019001,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1019001
card_detail_1020000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1020000
card_detail_1020001,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1020001
card_detail_1021000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1021000
card_detail_1022000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1022000
card_detail_1022001,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1022001
card_detail_1023000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1023000
card_detail_1023001,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1023001
card_detail_1024000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1024000
card_detail_1025000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1025000
card_detail_1026000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1026000
card_detail_1027000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1027000
card_detail_1027001,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1027001
card_detail_1028000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1028000
card_detail_1028001,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1028001
card_detail_1029000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1029000
card_detail_1030000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1030000
card_detail_1031000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1031000
card_detail_1035000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1035000
card_detail_1035001,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1035001
card_detail_1036000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1036000
card_detail_1037000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1037000
card_detail_1041000,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1041000
card_detail_1099999,420,580,ETC2_RGBA8,False,False,243600,1,card_detail_1099999
card_hero_1001000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1001000
card_hero_1001001,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1001001
card_hero_1002000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1002000
card_hero_1002001,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1002001
card_hero_10021000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_10021000
card_hero_1003000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1003000
card_hero_1004000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1004000
card_hero_1004001,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1004001
card_hero_1005000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1005000
card_hero_1005001,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1005001
card_hero_1006000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1006000
card_hero_1007000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1007000
card_hero_1008000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1008000
card_hero_1008001,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1008001
card_hero_1009000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1009000
card_hero_1009001,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1009001
card_hero_10091000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_10091000
card_hero_1010000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1010000
card_hero_1010001,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1010001
card_hero_1011000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1011000
card_hero_1011001,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1011001
card_hero_1012000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1012000
card_hero_1013000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1013000
card_hero_1013001,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1013001
card_hero_1014000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1014000
card_hero_1015000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1015000
card_hero_1016000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1016000
card_hero_1016001,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1016001
card_hero_10161000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_10161000
card_hero_1017000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1017000
card_hero_1018000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1018000
card_hero_1019000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1019000
card_hero_1019001,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1019001
card_hero_1020000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1020000
card_hero_1020001,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1020001
card_hero_1021000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1021000
card_hero_1022000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1022000
card_hero_1022001,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1022001
card_hero_1023000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1023000
card_hero_1023001,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1023001
card_hero_1024000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1024000
card_hero_1025000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1025000
card_hero_1026000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1026000
card_hero_1027000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1027000
card_hero_1027001,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1027001
card_hero_1028000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1028000
card_hero_1028001,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1028001
card_hero_10281000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_10281000
card_hero_1029000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1029000
card_hero_1030000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1030000
card_hero_1030002,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1030002
card_hero_1031000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1031000
card_hero_1032000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1032000
card_hero_1033000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1033000
card_hero_1034000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1034000
card_hero_1035000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1035000
card_hero_1035001,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1035001
card_hero_1036000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1036000
card_hero_1037000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1037000
card_hero_1038000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1038000
card_hero_1039000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1039000
card_hero_1040000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1040000
card_hero_1041000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1041000
card_hero_1042000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1042000
card_hero_1043000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1043000
card_hero_1044000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1044000
card_hero_1045000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1045000
card_hero_1046000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1046000
card_hero_1047000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1047000
card_hero_1048000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1048000
card_hero_1049000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1049000
card_hero_1050000,220,624,ETC2_RGBA8,False,False,137280,1,card_hero_1050000
card_lc_base3,419,138,RGBA32,False,False,231288,1,uitexture_card
card_shade,700,700,ETC2_RGBA8,False,False,490000,1,card_shade
card_sx,460,384,ETC2_RGBA8,False,False,176640,1,card_sx
card_sx2,356,336,ETC2_RGBA8,False,False,119616,1,card_sx2
card_sx3,412,336,RGBA32,False,False,553728,1,card_sx3
card_sx4,442,348,RGBA32,False,False,615264,1,card_sx4
card_sx5,402,373,RGBA32,False,False,599784,1,card_sx5
chat_frame_blue,1156,196,ETC2_RGBA8,False,False,226576,1,chat_frame_blue
chat_frame_red,1156,196,ETC2_RGBA8,False,False,226576,1,chat_frame_red
clone_baoxiang_closed,128,128,ETC2_RGBA8,False,False,16384,1,eff_ui_uiclonefinishprefab_baoxiang
clone_baoxiang_open,128,128,ETC2_RGBA8,False,False,16384,1,eff_ui_uiclonefinishprefab_baoxiang
cloneinvasion13,512,256,ETC_RGB4,False,False,65536,1,cloneinvasion13
color_078,64,64,ETC2_RGBA8,False,False,4096,4,eff_fortunecat,uibeachlife,uioafortunecatview,uioagoldenegg
color_129,256,128,ETC2_RGBA8,False,False,32768,1,eff_transition_ur_marieroes
color_130a,256,64,ETC2_RGBA8,False,False,16384,1,eff_transition_ur_marieroes
color_131,256,128,ETC2_RGBA8,False,False,32768,1,eff_transition_ur_marieroes
color_132,256,128,ETC2_RGBA8,False,False,32768,1,eff_transition_ur_marieroes
color_133,256,128,ETC2_RGBA8,False,False,32768,1,eff_transition_ur_marieroes
color_134,256,128,ETC2_RGBA8,False,False,32768,1,eff_transition_ur_marieroes
color_135,256,128,ETC2_RGBA8,False,False,32768,1,eff_transition_ur_marieroes
color_136,256,128,ETC2_RGBA8,False,False,32768,1,eff_transition_ur_marieroes
color_140,64,256,ETC2_RGBA8,False,False,16384,1,eff_transition_ur_marieroes
color_151,256,128,ETC2_RGBA8,False,False,32768,3,eff_take_pictures,eff_take_pictures_n,eff_transition_ur_raidou
combat_hero_1001000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1001000
combat_hero_1001001,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1001001
combat_hero_1002000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1002000
combat_hero_1002001,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1002001
combat_hero_1003000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1003000
combat_hero_1004000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1004000
combat_hero_1004001,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1004001
combat_hero_1005000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1005000
combat_hero_1005001,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1005001
combat_hero_1006000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1006000
combat_hero_1007000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1007000
combat_hero_1008000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1008000
combat_hero_1008001,141,71,ARGB32,False,False,40044,1,combat_hero_1008001
combat_hero_1009000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1009000
combat_hero_1009001,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1009001
combat_hero_1010000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1010000
combat_hero_1010001,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1010001
combat_hero_1011000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1011000
combat_hero_1011001,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1011001
combat_hero_1012000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1012000
combat_hero_1013000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1013000
combat_hero_1013001,141,71,ARGB32,False,False,40044,1,combat_hero_1013001
combat_hero_1014000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1014000
combat_hero_1015000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1015000
combat_hero_1016000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1016000
combat_hero_1016001,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1016001
combat_hero_1017000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1017000
combat_hero_1018000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1018000
combat_hero_1019000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1019000
combat_hero_1019001,141,71,ARGB32,False,False,40044,1,combat_hero_1019001
combat_hero_1020000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1020000
combat_hero_1020001,141,71,ARGB32,False,False,40044,1,combat_hero_1020001
combat_hero_1021000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1021000
combat_hero_1022000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1022000
combat_hero_1022001,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1022001
combat_hero_1023000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1023000
combat_hero_1023001,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1023001
combat_hero_1024000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1024000
combat_hero_1025000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1025000
combat_hero_1026000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1026000
combat_hero_1027000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1027000
combat_hero_1027001,141,71,ARGB32,False,False,40044,1,combat_hero_1027001
combat_hero_1028000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1028000
combat_hero_1028001,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1028001
combat_hero_1029000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1029000
combat_hero_1030000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1030000
combat_hero_1030002,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1030002
combat_hero_1031000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1031000
combat_hero_1035000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1035000
combat_hero_1035001,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1035001
combat_hero_1036000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1036000
combat_hero_1037000,141,71,ARGB32,False,False,40044,1,combat_hero_1037000
combat_hero_1041000,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_1041000
combat_hero_9001,140,72,ETC2_RGBA8,False,False,10080,1,combat_hero_9001
combat_monster_2101,140,72,ETC2_RGBA8,False,False,10080,1,combat_monster_2101
combat_monster_2102,140,72,ETC2_RGBA8,False,False,10080,1,combat_monster_2102
combat_monster_2103,140,72,ETC2_RGBA8,False,False,10080,1,combat_monster_2103
combat_monster_2104,140,72,ETC2_RGBA8,False,False,10080,1,combat_monster_2104
combat_monster_2105,140,72,ETC2_RGBA8,False,False,10080,1,combat_monster_2105
combat_monster_2106,140,72,ETC2_RGBA8,False,False,10080,1,combat_monster_2106
combat_monster_2107,140,72,ETC2_RGBA8,False,False,10080,1,combat_monster_2107
cruise_bg,1024,512,ETC_RGB4,False,False,262144,1,cruise_bg
daily_doa_pink,138,151,RGBA32,False,False,83352,1,uitexture_daily
daily_doa_yellow,138,151,RGBA32,False,False,83352,1,uitexture_daily
daily_frame_nsgd,1180,456,ETC2_RGBA8,False,False,538080,1,daily_frame_nsgd
daily_frame_ycpd,1105,651,ARGB32,False,False,2877420,1,daily_frame_ycpd
daily_frame_zkddj,1100,456,ETC2_RGBA8,False,False,501600,1,daily_frame_zkddj
daily_lock_icon2_2,64,64,ETC2_RGBA8,False,False,4096,1,eff_ty_jiesuo2
daily_lock_icon_1,64,64,ETC2_RGBA8,False,False,4096,1,eff_ty_jiesuo2
dailygoals01,1024,572,ETC2_RGBA8,False,False,585728,1,dailygoals01
dailyplay01,512,256,ETC_RGB4,False,False,65536,1,dailyplay01
dailywelfare_bunting1,97,129,RGBA32,False,False,50052,1,uitexture_activity
dailywelfare_bunting2,84,120,RGBA32,False,False,40320,1,uitexture_activity
dailywelfare_close_normal,63,79,RGBA32,False,False,19908,1,uitexture_activity
dailywelfare_close_touch,63,79,RGBA32,False,False,19908,1,uitexture_activity
dailywelfare_frame,532,296,RGBA32,False,False,629888,1,dailywelfare_frame
dailywelfare_hddjs,195,41,RGBA32,False,False,31980,1,uitexture_activity
dailywelfare_jrlb,231,40,RGBA32,False,False,36960,1,uitexture_activity
dailywelfare_tab,131,77,RGBA32,False,False,40348,1,uitexture_activity
dailywelfare_title,620,163,RGBA32,False,False,404240,1,uitexture_activity
deseno_bg,1024,512,ETC2_RGBA8,False,False,524288,1,deseno_bg
deseno_card_bg,1024,512,ETC_RGB4,False,False,262144,1,deseno_card_bg
diamonds_198,212,152,ETC2_RGBA8,False,False,32224,1,diamonds_198
diamonds_30,212,152,ETC2_RGBA8,False,False,32224,1,diamonds_30
diamonds_328,212,152,ETC2_RGBA8,False,False,32224,1,diamonds_328
diamonds_6,212,152,ETC2_RGBA8,False,False,32224,1,diamonds_6
diamonds_648,212,152,ETC2_RGBA8,False,False,32224,1,diamonds_648
diamonds_98,212,152,ETC2_RGBA8,False,False,32224,1,diamonds_98
drum,509,441,ARGB32,False,False,897876,1,uitexture_boss
duanIcon_01,340,340,ETC2_RGBA8,False,False,115600,1,duanicon_01
duanIcon_02,340,340,ETC2_RGBA8,False,False,115600,1,duanicon_02
duanIcon_03,340,340,ETC2_RGBA8,False,False,115600,1,duanicon_03
duanIcon_04,340,340,ETC2_RGBA8,False,False,115600,1,duanicon_04
duanIcon_05,340,340,ETC2_RGBA8,False,False,115600,1,duanicon_05
duanIcon_06,340,340,ETC2_RGBA8,False,False,115600,1,duanicon_06
duanIcon_07,340,340,ETC2_RGBA8,False,False,115600,1,duanicon_07
duanIcon_08,340,340,ETC2_RGBA8,False,False,115600,1,duanicon_08
duanIcon_09,340,340,ETC2_RGBA8,False,False,115600,1,duanicon_09
duanIcon_10,340,340,ETC2_RGBA8,False,False,115600,1,duanicon_10
dwa_gj2,566,87,ARGB32,False,False,196968,1,dwa_gj2
eff_frame65,32,32,ETC2_RGBA8,False,False,1024,1,eff_competition_line03
